Athlete,Sport,Date,Competition,Comp Set,Class,Discipline,Discipline_AR,Phase,Gender,Age,Rank,Result,Medal,Wind,Attempt,Lane_Heat,Reaction_Time,Split_Times,Status,Country,Detection_Method,Source_URL
Abdulrahman Alkheliwi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,1,1295.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Bader Alsada,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,2,1275.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Talal Almarri,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,3,1260.0,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Jassim Almuraikhi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,4,1252.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Ahamd Aldarwish,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,5,1228.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulrzzaq Mohammad,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,6,1215.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Ahmed Abualreesh,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,7,1202.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulrahman Aldoseri,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,8,1200.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulla Aldosari,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,9,1199.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Bandar Alyabah,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,10,1197.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Aseel Alroomi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,11,1195.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Ziyad Altuwaireb,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,12,1190.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Mostafa Almousawi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,13,1189.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Ahmed Abdulla Almahri,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,14,1161.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Faisal Saleem,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,15,1144.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Humaid Ahmed Almaazmi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,16,1138.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Sultan Mohammed Alqubaisi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,17,1134.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Nasser Alkandari,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,18,1129.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulsalam Alsaqer,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,19,1113.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Obaid Ahmed Alsaadi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,20,1090.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Hamad Ahmad Ahli,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,21,1087.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulmajeed Alaslani,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,22,1083.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Hassan Al Kharusi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,23,1062.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Abdulla Alblooshi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,24,1024.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Mohammed Alsaud,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,25,998.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Juma Al Habsi,Bowling,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men Singles,فردي رجال,Final,Men,,26,993.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0589
Qatar (Team),Bowling,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men Doubles,زوجي رجال,Final,Men,,,2481.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0713
Kuwait (Team),Bowling,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men Doubles,زوجي رجال,Final,Men,,,2467.0,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0713
Saudi Arabia (Team),Bowling,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men Doubles,زوجي رجال,Final,Men,,,2562.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0713
Saudi Arabia (Team),Bowling,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men Trio,ثلاثي رجال,Final,Men,,2,3655.0,S,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0769
Qatar (Team),Bowling,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men Trio,ثلاثي رجال,Final,Men,,1,3785.0,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0769
Kuwait (Team),Bowling,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men Trio,ثلاثي رجال,Final,Men,,3,3633.0,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0769
Saudi Arabia (Team),Bowling,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men Team Final,نهائي الفرق رجال,Final,Men,,1,5735.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0815
United Arab Emirates (Team),Bowling,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men Team Final,نهائي الفرق رجال,Final,Men,,3,5650.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0815
Qatar (Team),Bowling,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men Team Final,نهائي الفرق رجال,Final,Men,,2,5719.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0815
Kuwait (Team),Bowling,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men Team Final,نهائي الفرق رجال,Final,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0815
Qatar (Team),Bowling,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Overall Ranking,الترتيب العام,Overall Ranking,Men,,1,3.0,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0836
Faisal Saleem,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,1,2483.0,G,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Mostafa Almousawi,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,2,2421.0,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Jassim Almuraikhi,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,3,2447.0,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Ziyad Altuwaireb,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,4,2366.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Abdulrahman Alkheliwi,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,5,2368.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Abdulmajeed Alaslani,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,6,2331.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Ahmed Abualreesh,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,7,2286.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Aseel Alroomi,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,8,2306.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Ahmed Abdulla Almahri,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,9,2262.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Bader Alsada,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,10,2281.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Talal Almarri,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,11,2236.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Abdulrahman Aldoseri,Bowling,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Masters,الأساتذة رجال,Final,Men,,12,2199.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/bowling/COM-2026-0828
Sultan Abdulla,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 55 kg,55 كجم رجال,Semifinals,Men,,,0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0154
Mohamed Alfagay,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 55 kg,55 كجم رجال,Semifinals,Men,,,5.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0154
Mohamed Ahmed Aljneibi,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Semifinals,Men,,,1.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0156
Omar Budhahei,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Semifinals,Men,,,4.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0156
Youssef Elsayed,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Semifinals,Men,,,0,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0157
Ziad Majrashi,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Semifinals,Men,,,5.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0157
Abdullah Darkazanli,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Semifinals,Men,,,1.0,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0158
Mohammed Dbichi,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Semifinals,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0158
Aly Abdalla,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Semifinals,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0159
Abdulla Saif Alshehhi,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Semifinals,Men,,,0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0159
Aly Abdalla,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Semifinals,Men,,,5.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0159
Rasheed Mehrinfar,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 80 kg,80 كجم رجال,Semifinals,Men,,,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0160
Abdelrahman Sadek,Boxing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men’s 80 kg,80 كجم رجال,Semifinals,Men,,,1.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0160
Muhannad Majrashi,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 55 kg,55 كجم رجال,Final,Men,,,4.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0162
Mohamed Alfagay,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 55 kg,55 كجم رجال,Final,Men,,,1.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0162
Omar Budhahei,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Final,Men,,,1.0,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0163
Ziad Majrashi,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 60 kg,60 كجم رجال,Final,Men,,,4.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0163
Aly Abdalla,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Final,Men,,,4.0,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0164
Mohammed Dbichi,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 75 kg,75 كجم رجال,Final,Men,,,1.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0164
Khaled Mohamed Alkurdi,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 80 kg,80 كجم رجال,Final,Men,,,0,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0165
Abdelrahman Sadek,Boxing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men’s 80 kg,80 كجم رجال,Final,Men,,,5.0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/boxing/COM-2026-0165
Bahrain (Team),Equestrian,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Team Show Jumping,قفز الحواجز فرق,Qualification,Mixed,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0088
Saudi Arabia (Team),Equestrian,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Team Show Jumping,قفز الحواجز فرق,Qualification,Mixed,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0088
Qatar (Team),Equestrian,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Team Show Jumping,قفز الحواجز فرق,Qualification,Mixed,,1,4,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0088
United Arab Emirates (Team),Equestrian,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Team Show Jumping,قفز الحواجز فرق,Qualification,Mixed,,2,8,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0088
Kuwait (Team),Equestrian,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Team Show Jumping,قفز الحواجز فرق,Qualification,Mixed,,3,12,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0088
Abdullah Almheiri,Equestrian,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Individual Show Jumping,قفز الحواجز فردي,Final,Mixed,,1,0,G,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0093
Ali Alkharafi,Equestrian,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Individual Show Jumping,قفز الحواجز فردي,Final,Mixed,,2,0,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0093
Basem Mohammed,Equestrian,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Individual Show Jumping,قفز الحواجز فردي,Final,Mixed,,3,4,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/equestrian/COM-2026-0093
Israa Al Siyabi,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Women's Épée Final Results,الايبيه نساء النتائج النهائية,Standing,Women,,,1.0,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0714
Fawzia Alrefae,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Women's Épée Final Results,الايبيه نساء النتائج النهائية,Standing,Women,,,2.0,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0714
Shaikha Alzaabi,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Women's Épée Final Results,الايبيه نساء النتائج النهائية,Standing,Women,,,3.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0714
Nada Abed,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Women's Épée Final Results,الايبيه نساء النتائج النهائية,Standing,Women,,,3.0,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0714
Ali Owaida,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men's Foil Final Results,فلوريه رجال النتائج النهائية,Standing,Men,,,1.0,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0715
Khaled Hussein,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men's Foil Final Results,فلوريه رجال النتائج النهائية,Standing,Men,,,2.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0715
Ali Al Busaidi,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men's Foil Final Results,فلوريه رجال النتائج النهائية,Standing,Men,,,3.0,B,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0715
Faris Alblooshi,Fencing,2026-05-13,4th GCC Games Doha 2026,GCC Games,,Men's Foil Final Results,فلوريه رجال النتائج النهائية,Standing,Men,,,3.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0715
Israa Al Siyabi,Fencing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Women's Foil Final Results,فلوريه سيدات النتائج النهائية,Standing,Women,,,1.0,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0771
Alhayam Alblooshi,Fencing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Women's Foil Final Results,فلوريه سيدات النتائج النهائية,Standing,Women,,,2.0,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0771
Zainab Moosa,Fencing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Women's Foil Final Results,فلوريه سيدات النتائج النهائية,Standing,Women,,,3.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0771
Ghala Alduhaim,Fencing,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Women's Foil Final Results,فلوريه سيدات النتائج النهائية,Standing,Women,,,3.0,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/fencing/COM-2026-0771
